"","game_id","season","stadium","n","ws","wd","HomeTeam","RoofType","Longitude","Latitude","StadiumAzimuthAngle","wind_compass"
"198","2010_14_CIN_PIT","2010","Heinz Field",6,13.2366666666667,230.155851463812,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"199","2010_14_KC_SD","2010","Qualcomm Stadium",6,6.36,303.345462231515,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"200","2010_14_NE_CHI","2010","Soldier Field",6,27.2483333333333,333.329563055302,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
"201","2010_14_SEA_SF","2010","Candlestick Park",3,7.33,343.469439533609,"SF","Outdoor",-122.386111,37.713611,0,"N"
"202","2010_14_TB_WAS","2010","FedExField",3,10.36,166.704953270583,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"203","2010_15_ARI_CAR","2010","Bank of America Stadium",6,6.73333333333333,16.6875186788183,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"204","2010_15_CHI_MIN","2010","TCF Bank Stadium",6,10.7183333333333,121.627885299822,"MIN","Outdoor",-93.225,44.976,90,"W"
"205","2010_15_CLE_CIN","2010","Paul Brown Stadium",6,7.51833333333333,243.346558140603,"CIN","Outdoor",-84.516,39.095,320.6,"E"
"206","2010_15_DET_TB","2010","Raymond James Stadium",7,10.3685714285714,318.563378553082,"TB","Outdoor",-82.503333,27.975833,0,"N"
"207","2010_15_GB_NE","2010","Gillette Stadium",6,5.65333333333333,351.636272588377,"NE","Outdoor",-71.264,42.091,343,"N"
"208","2010_15_NO_BAL","2010","M&T Bank Stadium",7,7.08428571428571,325.455332331874,"BAL","Outdoor",-76.622778,39.278056,289.5,"N"
"209","2010_15_NYJ_PIT","2010","Heinz Field",5,4.672,233.985225227937,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"210","2010_15_SF_SD","2010","Qualcomm Stadium",4,4.32,349.240441230989,"SD","Outdoor",-117.119444,32.783056,291.6,"N"
"211","2010_16_CAR_PIT","2010","Heinz Field",6,12.2716666666667,315,"PIT","Outdoor",-80.015833,40.446667,333.9,"N"
"212","2010_16_MIN_PHI","2010","Lincoln Financial Field",7,9.35571428571428,249.867797118931,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"213","2010_16_NYG_GB","2010","Lambeau Field",4,6.4,307.504768721537,"GB","Outdoor",-88.062222,44.501389,0,"E"
"214","2010_16_NYJ_CHI","2010","Soldier Field",7,14.4785714285714,344.2965283526,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
"215","2010_16_SD_CIN","2010","Paul Brown Stadium",6,14.8016666666667,348.080159208569,"CIN","Outdoor",-84.516,39.095,320.6,"N"
"216","2010_16_SEA_TB","2010","Raymond James Stadium",6,17.2633333333333,318.329563055302,"TB","Outdoor",-82.503333,27.975833,0,"N"
"217","2010_16_TEN_KC","2010","Arrowhead Stadium",5,4.848,40.3286382532327,"KC","Outdoor",-94.483889,39.048889,316.3,"N"
"218","2010_17_ARI_SF","2010","Candlestick Park",6,7.89166666666667,40,"SF","Outdoor",-122.386111,37.713611,0,"N"
"219","2010_17_CHI_GB","2010","Lambeau Field",5,5.968,233.985225227937,"GB","Outdoor",-88.062222,44.501389,0,"E"
"220","2010_17_CIN_BAL","2010","M&T Bank Stadium",5,5.568,303.906555677177,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"221","2010_17_DAL_PHI","2010","Lincoln Financial Field",5,12.896,300.248944834237,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"222","2010_17_MIA_NE","2010","Gillette Stadium",3,3.81333333333333,248.137781278406,"NE","Outdoor",-71.264,42.091,343,"E"
"223","2010_17_NYG_WAS","2010","FedExField",5,9.234,320.063128819137,"WAS","Outdoor",-76.864444,38.907778,295,"N"
"224","2010_17_OAK_KC","2010","Arrowhead Stadium",7,13.8028571428571,215.716067169662,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"225","2010_18_BAL_KC","2010","Arrowhead Stadium",6,11.2766666666667,113.346558140603,"KC","Outdoor",-94.483889,39.048889,316.3,"W"
"226","2010_18_GB_PHI","2010","Lincoln Financial Field",6,10.9033333333333,290,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"227","2010_19_BAL_PIT","2010","Heinz Field",6,13.4333333333333,268.155548439958,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"228","2010_19_NYJ_NE","2010","Gillette Stadium",6,7.36333333333333,285.077329411375,"NE","Outdoor",-71.264,42.091,343,"E"
"229","2010_20_GB_CHI","2010","Soldier Field",7,11.4857142857143,139.956246759361,"CHI","Outdoor",-87.6167,41.8623,353.9,"S"
"230","2010_20_NYJ_PIT","2010","Heinz Field",3,4.18666666666667,23.2950467294168,"PIT","Outdoor",-80.015833,40.446667,333.9,"N"
"231","2011_01_ATL_CHI","2011","Soldier Field",7,7.30571428571429,242.915205346821,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"232","2011_01_BUF_KC","2011","Arrowhead Stadium",3,3.81333333333333,333.370462834839,"KC","Outdoor",-94.483889,39.048889,316.3,"N"
"233","2011_01_DAL_NYJ","2011","MetLife Stadium",2,4.04,90,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"W"
"234","2011_01_DET_TB","2011","Raymond James Stadium",7,8.55857142857143,249.867202914887,"TB","Outdoor",-82.503333,27.975833,0,"E"
"235","2011_01_MIN_SD","2011","Qualcomm Stadium",6,10.5316666666667,275,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"236","2011_01_NO_GB","2011","Lambeau Field",2,4.04,20,"GB","Outdoor",-88.062222,44.501389,0,"N"
"237","2011_01_NYG_WAS","2011","FedExField",2,7.52,NA,"WAS","Outdoor",-76.864444,38.907778,295,NA
"238","2011_01_PIT_BAL","2011","M&T Bank Stadium",5,6.404,112.825904055722,"BAL","Outdoor",-76.622778,39.278056,289.5,"W"
"239","2011_01_SEA_SF","2011","Candlestick Park",6,10.345,189.947776712821,"SF","Outdoor",-122.386111,37.713611,0,"S"
"240","2011_02_ARI_WAS","2011","FedExField",5,5.12,91.8828238691024,"WAS","Outdoor",-76.864444,38.907778,295,"W"
"241","2011_02_DAL_SF","2011","Candlestick Park",6,9.22666666666667,320,"SF","Outdoor",-122.386111,37.713611,0,"N"
"242","2011_02_GB_CAR","2011","Bank of America Stadium",7,9.88857142857143,44.277662670654,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"243","2011_02_JAX_NYJ","2011","MetLife Stadium",6,9.63333333333333,90.0522232871793,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"W"
"244","2011_02_SD_NE","2011","Gillette Stadium",4,8.915,55.0383687732975,"NE","Outdoor",-71.264,42.091,343,"W"
"245","2011_02_SEA_PIT","2011","Heinz Field",6,9.00666666666667,113.346558140603,"PIT","Outdoor",-80.015833,40.446667,333.9,"W"
"246","2011_02_STL_NYG","2011","MetLife Stadium",6,4.64,183.39806413629,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"247","2011_03_ARI_SEA","2011","CenturyLink Field",6,13.05,191.636272588377,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"248","2011_03_ATL_TB","2011","Raymond James Stadium",2,4.04,140,"TB","Outdoor",-82.503333,27.975833,0,"S"
"249","2011_03_GB_CHI","2011","Soldier Field",6,8.11,138.329563055302,"CHI","Outdoor",-87.6167,41.8623,353.9,"S"
"250","2011_03_JAX_CAR","2011","Bank of America Stadium",5,4.576,116.027412709703,"CAR","Outdoor",-80.852778,35.225833,322.4,"W"
"251","2011_03_KC_SD","2011","Qualcomm Stadium",6,9.56666666666667,280,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"252","2011_03_NYG_PHI","2011","Lincoln Financial Field",4,4.66,106.862218721594,"PHI","Outdoor",-75.1675,39.900833,351,"W"
"253","2011_03_SF_CIN","2011","Paul Brown Stadium",6,6.35833333333333,218.554568653259,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"254","2011_04_ATL_SEA","2011","CenturyLink Field",5,5.12,214.220796321555,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"255","2011_04_BUF_CIN","2011","Paul Brown Stadium",7,9.03714285714286,338.664281374945,"CIN","Outdoor",-84.516,39.095,320.6,"N"
"256","2011_04_CAR_CHI","2011","Soldier Field",5,5.568,341.646407353989,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
"257","2011_04_DEN_GB","2011","Lambeau Field",6,5.24,270.051421759764,"GB","Outdoor",-88.062222,44.501389,0,"E"
"258","2011_04_IND_TB","2011","Raymond James Stadium",7,5.80571428571429,21.481722409815,"TB","Outdoor",-82.503333,27.975833,0,"N"
"259","2011_04_MIA_SD","2011","Qualcomm Stadium",6,8.82166666666667,275,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"260","2011_04_MIN_KC","2011","Arrowhead Stadium",3,5.38666666666667,200,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"261","2011_04_NYJ_BAL","2011","M&T Bank Stadium",6,6.77333333333333,244.76316648277,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"262","2011_04_SF_PHI","2011","Lincoln Financial Field",7,6.95857142857143,202.565490397907,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"263","2011_05_NO_CAR","2011","Bank of America Stadium",7,6.8,65.8050213672726,"CAR","Outdoor",-80.852778,35.225833,322.4,"W"
"264","2011_05_NYJ_NE","2011","Gillette Stadium",3,5.76,270.675651905606,"NE","Outdoor",-71.264,42.091,343,"E"
"265","2011_05_SEA_NYG","2011","MetLife Stadium",7,5.84,317.296265738149,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"266","2011_05_TB_SF","2011","Candlestick Park",6,9.57,325.286703495854,"SF","Outdoor",-122.386111,37.713611,0,"N"
"267","2011_05_TEN_PIT","2011","Heinz Field",2,3.36,165,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"268","2011_06_BUF_NYG","2011","MetLife Stadium",7,13.0057142857143,230.044530604435,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"269","2011_06_DAL_NE","2011","Gillette Stadium",6,7.17666666666667,206.58423326511,"NE","Outdoor",-71.264,42.091,343,"S"
"270","2011_06_HOU_BAL","2011","M&T Bank Stadium",6,11.7466666666667,183.277794504604,"BAL","Outdoor",-76.622778,39.278056,289.5,"S"
"271","2011_06_IND_CIN","2011","Paul Brown Stadium",6,15.7633333333333,223.329563055302,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"272","2011_06_JAX_PIT","2011","Heinz Field",6,13.2133333333333,214.674643900262,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"273","2011_06_MIA_NYJ","2011","MetLife Stadium",6,7.33166666666667,216.653441859397,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"274","2011_06_MIN_CHI","2011","Soldier Field",6,9.94,250,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"275","2011_06_NO_TB","2011","Raymond James Stadium",6,7.89166666666667,79.9485782402357,"TB","Outdoor",-82.503333,27.975833,0,"W"
"276","2011_06_PHI_WAS","2011","FedExField",7,9.51428571428571,225.337056439882,"WAS","Outdoor",-76.864444,38.907778,295,"E"
"277","2011_06_STL_GB","2011","Lambeau Field",6,16.9216666666667,285.025514087126,"GB","Outdoor",-88.062222,44.501389,0,"E"
"278","2011_07_CHI_TB","2011","Wembley Stadium",7,15.2971428571429,140,"Wembley","Outdoor",-0.279722,51.555833,90,"S"
"279","2011_07_SD_NYJ","2011","MetLife Stadium",5,5.568,188.257441234016,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"280","2011_07_WAS_CAR","2011","Bank of America Stadium",2,4.04,180,"CAR","Outdoor",-80.852778,35.225833,322.4,"S"
"281","2011_08_ARI_BAL","2011","M&T Bank Stadium",7,7.75571428571429,308.57587222851,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"282","2011_08_CIN_SEA","2011","CenturyLink Field",6,8.67,193.295046729417,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"283","2011_08_CLE_SF","2011","Candlestick Park",6,10.7166666666667,348.303875532257,"SF","Outdoor",-122.386111,37.713611,0,"N"
"284","2011_08_DAL_PHI","2011","Lincoln Financial Field",3,3.81333333333333,270,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"285","2011_08_MIA_NYG","2011","MetLife Stadium",6,10.4083333333333,332.950090649949,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"286","2011_08_MIN_CAR","2011","Bank of America Stadium",4,4.94,54.1584530204515,"CAR","Outdoor",-80.852778,35.225833,322.4,"W"
"287","2011_08_NE_PIT","2011","Heinz Field",6,6.21333333333333,79.4797565701765,"PIT","Outdoor",-80.015833,40.446667,333.9,"W"
"288","2011_08_SD_KC","2011","Arrowhead Stadium",6,6.92,199.948842640616,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"289","2011_09_BAL_PIT","2011","Heinz Field",2,3.36,145,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"290","2011_09_CHI_PHI","2011","Lincoln Financial Field",2,3.36,245,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"291","2011_09_GB_SD","2011","Qualcomm Stadium",4,8.355,199.76316648277,"SD","Outdoor",-117.119444,32.783056,291.6,"S"
"292","2011_09_MIA_KC","2011","Arrowhead Stadium",5,7.346,269.874123565354,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"293","2011_09_NYG_NE","2011","Gillette Stadium",6,6.02666666666667,204.974485912874,"NE","Outdoor",-71.264,42.091,343,"S"
"294","2011_09_SF_WAS","2011","FedExField",4,6.06,187.426987058072,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"295","2011_10_ARI_PHI","2011","Lincoln Financial Field",7,12.15,210,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"296","2011_10_BAL_SEA","2011","CenturyLink Field",6,10.4983333333333,200,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"297","2011_10_DEN_KC","2011","Arrowhead Stadium",7,11,250.043946500461,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"298","2011_10_DET_CHI","2011","Soldier Field",6,19.7566666666667,245.211108714167,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"299","2011_10_HOU_TB","2011","Raymond James Stadium",6,7.47666666666667,150,"TB","Outdoor",-82.503333,27.975833,0,"S"
"300","2011_10_MIN_GB","2011","Lambeau Field",6,6.96,235.078141269723,"GB","Outdoor",-88.062222,44.501389,0,"E"
"301","2011_10_NE_NYJ","2011","MetLife Stadium",4,6.4,185,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"302","2011_10_NYG_SF","2011","Candlestick Park",6,12.7083333333333,345.025776484371,"SF","Outdoor",-122.386111,37.713611,0,"N"
"303","2011_10_OAK_SD","2011","Qualcomm Stadium",5,5.296,231.854966862361,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"304","2011_10_PIT_CIN","2011","Paul Brown Stadium",6,20.5466666666667,201.678999752202,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"305","2011_10_TEN_CAR","2011","Bank of America Stadium",6,9.78666666666667,209.792743555907,"CAR","Outdoor",-80.852778,35.225833,322.4,"S"
"306","2011_11_ARI_SF","2011","Candlestick Park",5,10.616,127.070803423708,"SF","Outdoor",-122.386111,37.713611,0,"W"
"307","2011_11_CIN_BAL","2011","M&T Bank Stadium",6,6.73166666666667,155.903266169214,"BAL","Outdoor",-76.622778,39.278056,289.5,"S"
"308","2011_11_DAL_WAS","2011","FedExField",6,5.8,215.211108714167,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"309","2011_11_PHI_NYG","2011","MetLife Stadium",4,5.7175,207.877987144333,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"310","2011_11_SD_CHI","2011","Soldier Field",6,14.1983333333333,24.9226705886249,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
"311","2011_11_TB_GB","2011","Lambeau Field",7,4.10285714285714,348.744297335506,"GB","Outdoor",-88.062222,44.501389,0,"N"
"312","2011_12_BUF_NYJ","2011","MetLife Stadium",6,5.42666666666667,180.420933702066,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"313","2011_12_CLE_CIN","2011","Paul Brown Stadium",7,6.48,249.705036910736,"CIN","Outdoor",-84.516,39.095,320.6,"E"
"314","2011_12_DEN_SD","2011","Qualcomm Stadium",6,9.44666666666667,30.7613295302193,"SD","Outdoor",-117.119444,32.783056,291.6,"N"
"315","2011_12_NE_PHI","2011","Lincoln Financial Field",3,3.81333333333333,173.082488834035,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"316","2011_12_PIT_KC","2011","Arrowhead Stadium",3,4.72,16.6704369446977,"KC","Outdoor",-94.483889,39.048889,316.3,"N"
"317","2011_12_WAS_SEA","2011","CenturyLink Field",6,13.235,161.644746727654,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"318","2011_13_CAR_TB","2011","Raymond James Stadium",6,7.52,66.687784927973,"TB","Outdoor",-82.503333,27.975833,0,"W"
"319","2011_13_CIN_PIT","2011","Heinz Field",6,8.45166666666667,191.696124467743,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"320","2011_13_GB_NYG","2011","MetLife Stadium",5,5.568,173.657088693352,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"321","2011_13_IND_NE","2011","Gillette Stadium",6,8.07833333333333,189.948842640616,"NE","Outdoor",-71.264,42.091,343,"S"
"322","2011_13_KC_CHI","2011","Soldier Field",7,11.6457142857143,275.418261750687,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"323","2011_13_NYJ_WAS","2011","FedExField",6,4.41333333333333,191.126897440585,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"324","2011_13_PHI_SEA","2011","CenturyLink Field",5,5.392,177.54524109188,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"325","2011_13_STL_SF","2011","Candlestick Park",4,4.94,215.321702540182,"SF","Outdoor",-122.386111,37.713611,0,"S"
"326","2011_14_ATL_CAR","2011","Bank of America Stadium",5,7.408,77.7790226296409,"CAR","Outdoor",-80.852778,35.225833,322.4,"W"
"327","2011_14_BUF_SD","2011","Qualcomm Stadium",5,5.84,257.955450298314,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"328","2011_14_CLE_PIT","2011","Heinz Field",4,4.94,185,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"329","2011_14_HOU_CIN","2011","Paul Brown Stadium",4,3.7,209.700435693244,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"330","2011_14_IND_BAL","2011","M&T Bank Stadium",6,6.17166666666667,83.6768104609797,"BAL","Outdoor",-76.622778,39.278056,289.5,"W"
"331","2011_14_KC_NYJ","2011","MetLife Stadium",5,4.176,229.916830324546,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"332","2011_14_NE_WAS","2011","FedExField",2,5.28,90,"WAS","Outdoor",-76.864444,38.907778,295,"W"
"333","2011_14_OAK_GB","2011","Lambeau Field",6,5.98666666666667,211.661961009359,"GB","Outdoor",-88.062222,44.501389,0,"S"
"334","2011_14_STL_SEA","2011","CenturyLink Field",3,3.36,360,"SEA","Outdoor",-122.3316,47.5952,0,"N"
"335","2011_15_BAL_SD","2011","Qualcomm Stadium",3,6.58666666666667,203.132631074226,"SD","Outdoor",-117.119444,32.783056,291.6,"S"
"336","2011_15_DAL_TB","2011","Raymond James Stadium",6,6.96,321.670436944698,"TB","Outdoor",-82.503333,27.975833,0,"N"
"337","2011_15_GB_KC","2011","Arrowhead Stadium",7,11.3257142857143,194.283932830338,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"338","2011_15_NYJ_PHI","2011","Lincoln Financial Field",2,6.835,325,"PHI","Outdoor",-75.1675,39.900833,351,"N"
"339","2011_15_PIT_SF","2011","Candlestick Park",4,3.98,25,"SF","Outdoor",-122.386111,37.713611,0,"N"
"340","2011_15_SEA_CHI","2011","Soldier Field",7,10.2357142857143,198.600968441363,"CHI","Outdoor",-87.6167,41.8623,353.9,"S"
"341","2011_15_WAS_NYG","2011","MetLife Stadium",5,8.078,338.737893068938,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"342","2011_16_ARI_CIN","2011","Paul Brown Stadium",7,8.39857142857143,210,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"343","2011_16_CHI_GB","2011","Lambeau Field",5,7.406,277.536356898521,"GB","Outdoor",-88.062222,44.501389,0,"E"
"344","2011_16_CLE_BAL","2011","M&T Bank Stadium",6,9.00833333333333,315,"BAL","Outdoor",-76.622778,39.278056,289.5,"N"
"345","2011_16_MIA_NE","2011","Gillette Stadium",4,4.72,360,"NE","Outdoor",-71.264,42.091,343,"N"
"346","2011_16_MIN_WAS","2011","FedExField",6,7.705,343.381342548866,"WAS","Outdoor",-76.864444,38.907778,295,"N"
"347","2011_16_NYG_NYJ","2011","MetLife Stadium",7,6.12571428571429,355.626299575261,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"348","2011_16_OAK_KC","2011","Arrowhead Stadium",7,6.32,232.808471872751,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"349","2011_16_SF_SEA","2011","CenturyLink Field",5,5.12,142.007344979498,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"350","2011_16_STL_PIT","2011","Heinz Field",3,5.09333333333333,167.396159523445,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"351","2011_16_TB_CAR","2011","Bank of America Stadium",3,6.50333333333333,20.8480721118792,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"352","2011_17_BAL_CIN","2011","Paul Brown Stadium",6,22.7116666666667,271.670436944698,"CIN","Outdoor",-84.516,39.095,320.6,"E"
"353","2011_17_BUF_NE","2011","Gillette Stadium",7,9.06428571428571,194.687311992762,"NE","Outdoor",-71.264,42.091,343,"S"
"354","2011_17_DAL_NYG","2011","MetLife Stadium",6,7.89,216.588051461551,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"355","2011_17_DET_GB","2011","Lambeau Field",7,17.2114285714286,285.728718260932,"GB","Outdoor",-88.062222,44.501389,0,"E"
"356","2011_17_WAS_PHI","2011","Lincoln Financial Field",7,11.7028571428571,177.476695053224,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"357","2011_18_ATL_NYG","2011","MetLife Stadium",6,11.2766666666667,315,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"358","2011_19_DEN_NE","2011","Gillette Stadium",7,11.0328571428571,301.43034733322,"NE","Outdoor",-71.264,42.091,343,"E"
"359","2011_19_HOU_BAL","2011","M&T Bank Stadium",6,7.89166666666667,329.946412806691,"BAL","Outdoor",-76.622778,39.278056,289.5,"N"
"360","2011_19_NO_SF","2011","Candlestick Park",5,10.652,319.097596768467,"SF","Outdoor",-122.386111,37.713611,0,"N"
"361","2011_19_NYG_GB","2011","Lambeau Field",6,14.985,156.653441859397,"GB","Outdoor",-88.062222,44.501389,0,"S"
"362","2011_20_BAL_NE","2011","Gillette Stadium",3,6.21333333333333,56.636272588377,"NE","Outdoor",-71.264,42.091,343,"W"
"363","2011_20_NYG_SF","2011","Candlestick Park",7,11.1942857142857,142.739457803193,"SF","Outdoor",-122.386111,37.713611,0,"S"
"364","2012_01_ATL_KC","2012","Arrowhead Stadium",6,8.265,18.1555484399579,"KC","Outdoor",-94.483889,39.048889,316.3,"N"
"365","2012_01_BUF_NYJ","2012","MetLife Stadium",6,6.4,295,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"366","2012_01_CAR_TB","2012","Raymond James Stadium",6,8.295,281.56689174272,"TB","Outdoor",-82.503333,27.975833,0,"E"
"367","2012_01_CIN_BAL","2012","M&T Bank Stadium",4,5.78,322.396159523445,"BAL","Outdoor",-76.622778,39.278056,289.5,"N"
"368","2012_01_DAL_NYG","2012","MetLife Stadium",2,4.6,285,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"369","2012_01_IND_CHI","2012","Soldier Field",7,12.8457142857143,358.537920314636,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
